pitch_uid,pitch_no,date,pa_of_inning,pitch_of_pa,pitcher_name,pitcher_id,pitcher_throws,pitcher_team_id,pitcher_team_name,batter_name,batter_id,batter_side,batter_team_id,batter_team_name,inning,top_bottom,outs,balls,strikes,pitch_type,pitch_type_abbr,pitch_call,k_or_bb,hit_type,play_result,outs_on_play,runs_scored,rel_speed,spin_rate,spin_axis,rel_height,rel_side,extension,induced_vert_break,horz_break,plate_loc_height,plate_loc_side,vert_appr_angle,horz_appr_angle,exit_speed,launch_angle,distance,catcher_name,catcher_id,home_team_id,home_team_name,away_team_id,away_team_name,game_id,game_type,season,pitch_group,pitch_group_abbr,count_type,is_zone,is_strike,is_swing,pitch_call_prev,pitch_type_prev,pitch_group_prev,pa_id,pa_result,run_value_diff
2024-745850-112,112,3/30/24,4,2,"Hall, DL",669084,Left,MIL,MIL,"McNeil, Jeff",643446,Left,NYM,NYM,3,Bottom,2,1,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,91.4,2078,147,5.45,-3.07,6.9,13.8,-3.48,2.93,0.95,-4.636314881,4.011256566,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Fastball,FB,Early,FALSE,TRUE,FALSE,BallCalled,Fastball,Fastball,745850_3_4_669084_643446,NA,-0.065353456
2024-745850-113,113,3/30/24,4,3,"Hall, DL",669084,Left,MIL,MIL,"McNeil, Jeff",643446,Left,NYM,NYM,3,Bottom,2,1,1,Slider,SL,InPlay,NA,GroundBall,Single,0,0,81.6,2237,282,5.39,-3.11,6.8,-2.4,10.08,2.33,-0.22,-7.549133078,3.97268781,100,5,115,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Breaking Ball,BRK,Early,TRUE,TRUE,TRUE,StrikeCalled,Fastball,Fastball,745850_3_4_669084_643446,"In Play, Single",0.267341002
2024-745850-114,114,3/30/24,5,1,"Hall, DL",669084,Left,MIL,MIL,"Alvarez, Francisco",682626,Right,NYM,NYM,3,Bottom,2,0,0,Fastball,FB,BallCalled,NA,NA,NA,NA,0,91.9,2027,137,5.4,-3.16,6.9,11.4,-5.52,3.72,-0.08,-3.915042183,2.822996823,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Fastball,FB,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,745850_3_5_669084_682626,NA,0.04620961
2024-745850-115,115,3/30/24,5,2,"Hall, DL",669084,Left,MIL,MIL,"Alvarez, Francisco",682626,Right,NYM,NYM,3,Bottom,2,1,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,91.1,2016,144,5.43,-3.23,7.1,14.04,-4.92,1.88,-0.31,-5.727344608,2.702599467,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Fastball,FB,Early,TRUE,TRUE,FALSE,BallCalled,Fastball,Fastball,745850_3_5_669084_682626,NA,-0.065353456
2024-745850-116,116,3/30/24,5,3,"Hall, DL",669084,Left,MIL,MIL,"Alvarez, Francisco",682626,Right,NYM,NYM,3,Bottom,2,1,1,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,82.7,1974,125,5.33,-3.33,7,10.08,-14.64,0.99,0.25,-7.699971313,2.543507285,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Offspeed,OFF,Early,FALSE,FALSE,FALSE,StrikeCalled,Fastball,Fastball,745850_3_5_669084_682626,NA,0.064921367
2024-745850-117,117,3/30/24,5,4,"Hall, DL",669084,Left,MIL,MIL,"Alvarez, Francisco",682626,Right,NYM,NYM,3,Bottom,2,2,1,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,83,1831,120,5.39,-3.24,7,7.68,-15.96,1.17,0.19,-7.755350036,2.261147545,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Offspeed,OFF,B-Ahead,FALSE,FALSE,FALSE,BallCalled,ChangeUp,Offspeed,745850_3_5_669084_682626,NA,0.120871107
2024-745850-118,118,3/30/24,5,5,"Hall, DL",669084,Left,MIL,MIL,"Alvarez, Francisco",682626,Right,NYM,NYM,3,Bottom,2,3,1,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,91.6,2168,140,5.49,-3.06,7,15.96,-7.2,2.71,0.39,-4.702071798,3.072401538,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Fastball,FB,B-Ahead,TRUE,TRUE,FALSE,BallCalled,ChangeUp,Offspeed,745850_3_5_669084_682626,NA,-0.105110207
2024-745850-119,119,3/30/24,5,6,"Hall, DL",669084,Left,MIL,MIL,"Alvarez, Francisco",682626,Right,NYM,NYM,3,Bottom,2,3,2,Fastball,FB,FoulBall,NA,NA,NA,NA,0,91.5,2119,148,5.31,-3.24,7.1,14.16,-5.4,2.87,-0.14,-4.510926219,2.854801611,80.9,76,125,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Fastball,FB,Two Strikes,TRUE,TRUE,TRUE,StrikeCalled,Fastball,Fastball,745850_3_5_669084_682626,NA,0
2024-745850-120,120,3/30/24,5,7,"Hall, DL",669084,Left,MIL,MIL,"Alvarez, Francisco",682626,Right,NYM,NYM,3,Bottom,2,3,2,Fastball,FB,InPlay,NA,GroundBall,Single,0,1,91.6,2075,144,5.31,-3.2,7,14.04,-5.76,2.8,0.16,-4.585600935,3.103192425,96.3,6,148,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Fastball,FB,Two Strikes,TRUE,TRUE,TRUE,FoulBall,Fastball,Fastball,745850_3_5_669084_682626,"In Play, Single",0.213217124
2024-745850-121,121,3/30/24,6,1,"Hall, DL",669084,Left,MIL,MIL,"Short, Zack",670097,Right,NYM,NYM,3,Bottom,2,0,0,ChangeUp,CH,StrikeSwinging,NA,NA,NA,NA,0,84.7,2076,128,5.4,-3.24,7,11.28,-15.96,1.56,0.46,-6.879741545,2.550874933,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Offspeed,OFF,F-Pitch,TRUE,TRUE,TRUE,NA,NA,NA,745850_3_6_669084_670097,NA,-0.055420604
2024-745850-122,122,3/30/24,6,2,"Hall, DL",669084,Left,MIL,MIL,"Short, Zack",670097,Right,NYM,NYM,3,Bottom,2,0,1,ChangeUp,CH,StrikeSwinging,NA,NA,NA,NA,0,84,1984,119,5.39,-3.33,7,17.4,-12.12,2.04,0.61,-5.895176524,3.15993841,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Offspeed,OFF,Early,TRUE,TRUE,TRUE,StrikeSwinging,ChangeUp,Offspeed,745850_3_6_669084_670097,NA,-0.075639955
2024-745850-123,123,3/30/24,6,3,"Hall, DL",669084,Left,MIL,MIL,"Short, Zack",670097,Right,NYM,NYM,3,Bottom,2,0,2,Fastball,FB,BallCalled,NA,NA,NA,NA,0,91.8,1932,143,5.46,-3.32,6.9,11.04,-3.24,3.96,-1.71,-3.766734871,1.442059667,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Fastball,FB,Two Strikes,FALSE,FALSE,FALSE,StrikeSwinging,ChangeUp,Offspeed,745850_3_6_669084_670097,NA,0.026380078
2024-745850-124,124,3/30/24,6,4,"Hall, DL",669084,Left,MIL,MIL,"Short, Zack",670097,Right,NYM,NYM,3,Bottom,2,1,2,Curveball,CB,InPlay,NA,GroundBall,Out,1,0,77.8,2488,318,5.58,-3.23,6.7,-15,16.08,2.05,0.17,-9.505831382,5.051156644,95.2,-6,18,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Breaking Ball,BRK,Two Strikes,TRUE,TRUE,TRUE,BallCalled,Fastball,Fastball,745850_3_6_669084_670097,"In Play, Out",0.054368419
2024-745850-138,138,3/30/24,1,1,"Hall, DL",669084,Left,MIL,MIL,"Bader, Harrison",664056,Right,NYM,NYM,4,Bottom,0,0,0,Curveball,CB,StrikeCalled,NA,NA,NA,NA,0,78.7,2377,310,5.66,-3.22,6.5,-12.12,13.44,2.76,0.26,-8.506050541,4.900359285,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Breaking Ball,BRK,F-Pitch,TRUE,TRUE,FALSE,NA,NA,NA,745850_4_1_669084_664056,NA,-0.055420604
2024-745850-139,139,3/30/24,1,2,"Hall, DL",669084,Left,MIL,MIL,"Bader, Harrison",664056,Right,NYM,NYM,4,Bottom,0,0,1,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,84.1,1888,116,5.31,-3.33,6.9,6.48,-13.68,2.95,-2.37,-5.799118598,-0.176805852,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Offspeed,OFF,Early,FALSE,FALSE,FALSE,StrikeCalled,Curveball,Breaking Ball,745850_4_1_669084_664056,NA,0.036276758
2024-745850-140,140,3/30/24,1,3,"Hall, DL",669084,Left,MIL,MIL,"Bader, Harrison",664056,Right,NYM,NYM,4,Bottom,0,1,1,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,82.8,1991,114,5.38,-3.29,6.7,9.48,-14.52,3.47,-2.34,-5.186491241,-0.265385429,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Offspeed,OFF,Early,FALSE,FALSE,FALSE,BallCalled,ChangeUp,Offspeed,745850_4_1_669084_664056,NA,0.064921367
2024-745850-141,141,3/30/24,1,4,"Hall, DL",669084,Left,MIL,MIL,"Bader, Harrison",664056,Right,NYM,NYM,4,Bottom,0,2,1,Fastball,FB,InPlay,NA,LineDrive,Single,0,0,92.1,2029,134,5.38,-3.18,6.9,12.36,-7.8,2.49,-0.03,-5.08513385,2.69696045,110.9,16,365,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Fastball,FB,B-Ahead,TRUE,TRUE,TRUE,BallCalled,ChangeUp,Offspeed,745850_4_1_669084_664056,"In Play, Single",0.640495181
2024-745850-142,142,3/30/24,2,1,"Hall, DL",669084,Left,MIL,MIL,"Nimmo, Brandon",607043,Left,NYM,NYM,4,Bottom,1,0,0,Slider,SL,BallCalled,NA,NA,NA,NA,0,83.3,2299,276,5.42,-3.21,6.8,-5.16,8.76,2.85,-1.01,-7.114119088,3.116615123,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Breaking Ball,BRK,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,745850_4_2_669084_607043,NA,0.04620961
2024-745850-143,143,3/30/24,2,2,"Hall, DL",669084,Left,MIL,MIL,"Nimmo, Brandon",607043,Left,NYM,NYM,4,Bottom,1,1,0,Fastball,FB,BallCalled,NA,NA,NA,NA,0,93.4,2034,142,5.33,-3.11,6.9,12.6,-5.88,3.49,0.65,-3.836267609,3.522022901,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Fastball,FB,Early,TRUE,FALSE,FALSE,BallCalled,Slider,Breaking Ball,745850_4_2_669084_607043,NA,0.075049909
2024-745850-144,144,3/30/24,2,3,"Hall, DL",669084,Left,MIL,MIL,"Nimmo, Brandon",607043,Left,NYM,NYM,4,Bottom,1,2,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,91.9,2054,141,5.48,-3.04,7.3,15.24,-4.44,1.83,0.29,-5.651946566,3.185982236,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Fastball,FB,B-Ahead,TRUE,TRUE,FALSE,BallCalled,Fastball,Fastball,745850_4_2_669084_607043,NA,-0.075481998
2024-745850-145,145,3/30/24,2,4,"Hall, DL",669084,Left,MIL,MIL,"Nimmo, Brandon",607043,Left,NYM,NYM,4,Bottom,1,2,1,Fastball,FB,InPlay,NA,GroundBall,Out,1,0,92.5,2037,139,5.32,-3.17,6.9,12,-4.44,2.6,-0.95,-4.899780939,1.992679086,85.8,-4,24,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Fastball,FB,B-Ahead,FALSE,TRUE,TRUE,StrikeCalled,Fastball,Fastball,745850_4_2_669084_607043,"In Play, Out",-0.184792775
2024-745850-146,146,3/30/24,3,1,"Hall, DL",669084,Left,MIL,MIL,"Lindor, Francisco",596019,Right,NYM,NYM,4,Bottom,2,0,0,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,84.3,2037,121,5.34,-3.22,6.9,8.64,-13.8,1.51,-0.11,-7.137889571,2.114953949,NA,NA,NA,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Offspeed,OFF,F-Pitch,TRUE,FALSE,FALSE,NA,NA,NA,745850_4_3_669084_596019,NA,0.04620961
2024-745850-147,147,3/30/24,3,2,"Hall, DL",669084,Left,MIL,MIL,"Lindor, Francisco",596019,Right,NYM,NYM,4,Bottom,2,1,0,Fastball,FB,InPlay,NA,GroundBall,Out,1,0,93.5,2005,139,5.35,-3.16,7,11.88,-5.64,1.74,0.28,-5.752018923,3.199518972,88.5,-10,8,661388,661388,NYM,NYM,MIL,MIL,745850,R,2024,Fastball,FB,Early,TRUE,TRUE,TRUE,BallCalled,ChangeUp,Offspeed,745850_4_3_669084_596019,"In Play, Out",-0.170998126
2024-746006-1,1,4/6/24,1,1,"Hall, DL",669084,Left,MIL,MIL,"Crawford, J.P.",641487,Left,SEA,SEA,1,Top,0,0,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,92.5,2124,145,5.57,-3.19,6.8,14.88,-5.64,3.18,0.07,-4.301160659,3.006221609,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,F-Pitch,TRUE,TRUE,FALSE,NA,NA,NA,746006_1_1_669084_641487,NA,-0.055420604
2024-746006-2,2,4/6/24,1,2,"Hall, DL",669084,Left,MIL,MIL,"Crawford, J.P.",641487,Left,SEA,SEA,1,Top,0,0,1,Slider,SL,StrikeSwinging,NA,NA,NA,NA,0,86,2414,272,5.44,-3.16,6.7,-1.92,6.72,2.49,0.55,-6.974930474,4.561343097,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Breaking Ball,BRK,Early,TRUE,TRUE,TRUE,StrikeCalled,Fastball,Fastball,746006_1_1_669084_641487,NA,-0.075639955
2024-746006-3,3,4/6/24,1,3,"Hall, DL",669084,Left,MIL,MIL,"Crawford, J.P.",641487,Left,SEA,SEA,1,Top,0,0,2,Slider,SL,BallCalled,NA,NA,NA,NA,0,84.8,2372,285,5.46,-2.98,6.8,-1.44,7.32,1.43,0.79,-8.182858963,4.680707658,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,FALSE,FALSE,StrikeSwinging,Slider,Breaking Ball,746006_1_1_669084_641487,NA,0.026380078
2024-746006-4,4,4/6/24,1,4,"Hall, DL",669084,Left,MIL,MIL,"Crawford, J.P.",641487,Left,SEA,SEA,1,Top,0,1,2,Fastball,FB,StrikeCalled,Strikeout,NA,NA,NA,0,94,2223,150,5.53,-2.87,6.9,15.72,-4.92,3.15,-0.66,-4.075075026,1.939331057,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,Two Strikes,TRUE,TRUE,FALSE,BallCalled,Slider,Breaking Ball,746006_1_1_669084_641487,Strikeout,-0.236340971
2024-746006-5,5,4/6/24,2,1,"Hall, DL",669084,Left,MIL,MIL,"Rodriguez, Julio",677594,Right,SEA,SEA,1,Top,1,0,0,Fastball,FB,BallCalled,NA,NA,NA,NA,0,94.1,2157,146,5.55,-3.07,6.8,14.4,-6.36,3.61,-0.23,-3.718179812,2.49074667,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,746006_1_2_669084_677594,NA,0.04620961
2024-746006-6,6,4/6/24,2,2,"Hall, DL",669084,Left,MIL,MIL,"Rodriguez, Julio",677594,Right,SEA,SEA,1,Top,1,1,0,Fastball,FB,InPlay,NA,GroundBall,Single,0,0,93.3,2172,142,5.44,-3.03,6.8,16.44,-5.76,2.82,0.12,-4.330705527,2.877435656,101.2,-13,12,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,Early,TRUE,TRUE,TRUE,BallCalled,Fastball,Fastball,746006_1_2_669084_677594,"In Play, Single",-0.118941165
2024-746006-7,7,4/6/24,3,1,"Hall, DL",669084,Left,MIL,MIL,"Polanco, Jorge",593871,Right,SEA,SEA,1,Top,1,0,0,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,84.3,1878,120,5.5,-3.3,6.8,15,-11.28,1.35,-0.3,-6.918575982,2.224214581,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Offspeed,OFF,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,746006_1_3_669084_593871,NA,0.04620961
2024-746006-8,8,4/6/24,3,2,"Hall, DL",669084,Left,MIL,MIL,"Polanco, Jorge",593871,Right,SEA,SEA,1,Top,1,1,0,Fastball,FB,FoulBall,NA,NA,NA,NA,0,93.4,2102,141,5.46,-3.09,7,14.16,-7.56,3.07,0.19,-4.278717755,2.858030187,65.9,43,180,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,Early,TRUE,TRUE,TRUE,BallCalled,ChangeUp,Offspeed,746006_1_3_669084_593871,NA,-0.065353456
2024-746006-9,9,4/6/24,3,3,"Hall, DL",669084,Left,MIL,MIL,"Polanco, Jorge",593871,Right,SEA,SEA,1,Top,1,1,1,Fastball,FB,InPlay,NA,FlyBall,Out,1,0,92.6,2062,134,5.42,-3.1,7.1,11.16,-9.6,3.31,0.3,-4.322197621,2.803970438,76.1,32,272,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,Early,TRUE,TRUE,TRUE,FoulBall,Fastball,Fastball,746006_1_3_669084_593871,"In Play, Out",0.034961976
2024-746006-10,10,4/6/24,4,1,"Hall, DL",669084,Left,MIL,MIL,"Haniger, Mitch",571745,Right,SEA,SEA,1,Top,2,0,0,Curveball,CB,StrikeCalled,NA,NA,NA,NA,0,79.1,2433,315,5.62,-3.05,6.7,-11.4,10.8,1.88,-0.38,-9.288886083,3.798771373,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Breaking Ball,BRK,F-Pitch,TRUE,TRUE,FALSE,NA,NA,NA,746006_1_4_669084_571745,NA,-0.055420604
2024-746006-11,11,4/6/24,4,2,"Hall, DL",669084,Left,MIL,MIL,"Haniger, Mitch",571745,Right,SEA,SEA,1,Top,2,0,1,Curveball,CB,BallCalled,NA,NA,NA,NA,0,79.4,2582,303,5.67,-3.11,6.9,-11.76,11.76,2.28,-1.26,-8.923832731,3.002240432,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Breaking Ball,BRK,Early,FALSE,FALSE,FALSE,StrikeCalled,Curveball,Breaking Ball,746006_1_4_669084_571745,NA,0.036276758
2024-746006-12,12,4/6/24,4,3,"Hall, DL",669084,Left,MIL,MIL,"Haniger, Mitch",571745,Right,SEA,SEA,1,Top,2,1,1,Fastball,FB,StrikeSwinging,NA,NA,NA,NA,0,92.1,2190,131,5.47,-3.19,6.9,16.32,-5.76,3.74,0.21,-3.518508866,3.146133316,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,Early,FALSE,TRUE,TRUE,BallCalled,Curveball,Breaking Ball,746006_1_4_669084_571745,NA,-0.085536634
2024-746006-13,13,4/6/24,4,4,"Hall, DL",669084,Left,MIL,MIL,"Haniger, Mitch",571745,Right,SEA,SEA,1,Top,2,1,2,Fastball,FB,InPlay,NA,GroundBall,Out,1,0,92.9,2138,153,5.51,-2.7,7.1,14.28,-4.92,2.64,1.24,-4.820660417,3.801203698,60.9,-14,9,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,Two Strikes,FALSE,TRUE,TRUE,StrikeSwinging,Fastball,Fastball,746006_1_4_669084_571745,"In Play, Out",-0.139197131
2024-746006-20,20,4/6/24,1,1,"Hall, DL",669084,Left,MIL,MIL,"Garver, Mitch",641598,Right,SEA,SEA,2,Top,0,0,0,Curveball,CB,BallCalled,NA,NA,NA,NA,0,81.2,2649,315,5.67,-3.21,6.7,-12.72,8.4,1.12,0.31,-10.0578085,4.504044914,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Breaking Ball,BRK,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,746006_2_1_669084_641598,NA,0.04620961
2024-746006-21,21,4/6/24,1,2,"Hall, DL",669084,Left,MIL,MIL,"Garver, Mitch",641598,Right,SEA,SEA,2,Top,0,1,0,Curveball,CB,BallCalled,NA,NA,NA,NA,0,80.5,2587,311,5.67,-3.12,6.4,-11.28,7.44,0.3,-0.55,-10.86084795,3.398916065,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Breaking Ball,BRK,Early,FALSE,FALSE,FALSE,BallCalled,Curveball,Breaking Ball,746006_2_1_669084_641598,NA,0.075049909
2024-746006-22,22,4/6/24,1,3,"Hall, DL",669084,Left,MIL,MIL,"Garver, Mitch",641598,Right,SEA,SEA,2,Top,0,2,0,Fastball,FB,BallCalled,NA,NA,NA,NA,0,93.3,2117,141,5.57,-3.2,6.5,13.68,-8.4,3.73,-1.04,-3.751726668,1.579369871,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,B-Ahead,FALSE,FALSE,FALSE,BallCalled,Curveball,Breaking Ball,746006_2_1_669084_641598,NA,0.120446309
2024-746006-23,23,4/6/24,1,4,"Hall, DL",669084,Left,MIL,MIL,"Garver, Mitch",641598,Right,SEA,SEA,2,Top,0,3,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,91.4,2089,139,5.42,-3.19,6.6,13.56,-9.48,2.69,-0.22,-4.878189569,2.352393854,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,B-Ahead,TRUE,TRUE,FALSE,BallCalled,Fastball,Fastball,746006_2_1_669084_641598,NA,-0.0750572
2024-746006-24,24,4/6/24,1,5,"Hall, DL",669084,Left,MIL,MIL,"Garver, Mitch",641598,Right,SEA,SEA,2,Top,0,3,1,Fastball,FB,InPlay,NA,LineDrive,Out,1,0,93.6,2140,138,5.48,-3.22,6.5,14.76,-9.96,3.15,-0.28,-4.14421458,2.277126479,88.4,25,306,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,B-Ahead,TRUE,TRUE,TRUE,StrikeCalled,Fastball,Fastball,746006_2_1_669084_641598,"In Play, Out",-0.270289353
2024-746006-25,25,4/6/24,2,1,"Hall, DL",669084,Left,MIL,MIL,"Raleigh, Cal",663728,Right,SEA,SEA,2,Top,1,0,0,Fastball,FB,BallCalled,NA,NA,NA,NA,0,92.9,2182,138,5.41,-3.15,6.8,11.76,-8.64,1.98,1.14,-5.630058658,3.848073465,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,746006_2_2_669084_663728,NA,0.04620961
2024-746006-26,26,4/6/24,2,2,"Hall, DL",669084,Left,MIL,MIL,"Raleigh, Cal",663728,Right,SEA,SEA,2,Top,1,1,0,Curveball,CB,InPlay,NA,FlyBall,Out,1,0,79.5,2556,312,5.66,-3.13,6.4,-11.4,9.48,2.16,-0.12,-8.998588309,4.049988714,89,41,279,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Breaking Ball,BRK,Early,TRUE,TRUE,TRUE,BallCalled,Fastball,Fastball,746006_2_2_669084_663728,"In Play, Out",-0.381237419
2024-746006-27,27,4/6/24,3,1,"Hall, DL",669084,Left,MIL,MIL,"Moore, Dylan",664238,Right,SEA,SEA,2,Top,2,0,0,Fastball,FB,InPlay,NA,LineDrive,Single,0,0,93.2,2128,144,5.47,-3.19,6.7,15.72,-6.96,2.97,0.31,-4.276954872,3.147791639,87.3,18,252,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,F-Pitch,TRUE,TRUE,TRUE,NA,NA,NA,746006_2_3_669084_664238,"In Play, Single",0.155834908
2024-746006-28,28,4/6/24,4,1,"Hall, DL",669084,Left,MIL,MIL,"Urias, Luis",649966,Right,SEA,SEA,2,Top,2,0,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,93.2,2032,133,5.42,-3.09,6.8,13.2,-12.48,2.97,0.18,-4.444670943,2.406957632,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,F-Pitch,TRUE,TRUE,FALSE,NA,NA,NA,746006_2_4_669084_649966,NA,-0.055420604
2024-746006-29,29,4/6/24,4,2,"Hall, DL",669084,Left,MIL,MIL,"Urias, Luis",649966,Right,SEA,SEA,2,Top,2,0,1,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,83.8,2130,119,5.42,-3.27,6.6,17.52,-13.68,0.55,0.41,-7.502855001,2.73872834,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Offspeed,OFF,Early,FALSE,FALSE,FALSE,StrikeCalled,Fastball,Fastball,746006_2_4_669084_649966,NA,0.036276758
2024-746006-30,30,4/6/24,4,3,"Hall, DL",669084,Left,MIL,MIL,"Urias, Luis",649966,Right,SEA,SEA,2,Top,2,1,1,ChangeUp,CH,FoulBall,NA,NA,NA,NA,0,84.3,1985,111,5.48,-3.18,6.6,9.12,-15.48,2.53,-1.01,-6.170328917,0.950494834,73.2,70,156,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Offspeed,OFF,Early,FALSE,TRUE,TRUE,BallCalled,ChangeUp,Offspeed,746006_2_4_669084_649966,NA,-0.085536634
2024-746006-31,31,4/6/24,4,4,"Hall, DL",669084,Left,MIL,MIL,"Urias, Luis",649966,Right,SEA,SEA,2,Top,2,1,2,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,84.9,2142,118,5.39,-3.2,6.7,11.28,-15.96,0.32,0.26,-8.154861868,2.293205396,NA,NA,NA,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Offspeed,OFF,Two Strikes,FALSE,FALSE,FALSE,FoulBall,ChangeUp,Offspeed,746006_2_4_669084_649966,NA,0.050954835
2024-746006-32,32,4/6/24,4,5,"Hall, DL",669084,Left,MIL,MIL,"Urias, Luis",649966,Right,SEA,SEA,2,Top,2,2,2,Fastball,FB,InPlay,NA,GroundBall,Out,1,0,93.8,2265,154,5.62,-2.69,7,14.16,-5.16,2.17,-0.6,-5.356368935,1.789245162,93.4,-19,6,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,Two Strikes,TRUE,TRUE,TRUE,BallCalled,ChangeUp,Offspeed,746006_2_4_669084_649966,"In Play, Out",-0.020489087
2024-746006-48,48,4/6/24,1,1,"Hall, DL",669084,Left,MIL,MIL,"Taylor, Samad",669392,Right,SEA,SEA,3,Top,0,0,0,Fastball,FB,InPlay,NA,GroundBall,Single,0,0,91.9,1913,138,5.55,-3.21,6.5,13.8,-6.24,2.85,-0.13,-4.7785423,2.759719967,30.7,6,29,596142,596142,MIL,MIL,SEA,SEA,746006,R,2024,Fastball,FB,F-Pitch,TRUE,TRUE,TRUE,NA,NA,NA,746006_3_1_669084_669392,"In Play, Single",-0.054229974
